Source,Target,Hamming,Color
S_A145588;size=1;,S_A330690;size=1;,3,white
S_A145588;size=1;,S_A359080;size=1;,3,white
S_A145588;size=1;,S_A365246;size=1;,3,white
S_A145588;size=1;,S_A367573;size=1;,3,white
S_A145588;size=1;,S_A374370;size=1;,3,white
S_A145588;size=1;,S_A374565;size=1;,3,white
S_A145588;size=1;,S_TP13327;size=1;,3,white
S_A2167;size=160;,S_A2576;size=37;,3,white
S_A2167;size=160;,S_A21230;size=15;,3,white
S_A2167;size=160;,S_A21906;size=8;,3,white
S_A2167;size=160;,S_A23175;size=4;,1,black
S_A2167;size=160;,S_A24372;size=3;,2,white
S_A2167;size=160;,S_A27540;size=2;,3,white
S_A2167;size=160;,S_A27854;size=2;,3,white
S_A2167;size=160;,S_A210535;size=1;,3,white
S_A2167;size=160;,S_A213186;size=1;,3,white
S_A2167;size=160;,S_A214296;size=1;,2,white
S_A2167;size=160;,S_A215550;size=1;,3,white
S_A2167;size=160;,S_A216325;size=1;,3,white
S_A2167;size=160;,S_A217444;size=1;,3,white
S_A2167;size=160;,S_A217724;size=1;,3,white
S_A2167;size=160;,S_A218473;size=1;,3,white
S_A2167;size=160;,S_A222321;size=1;,2,white
S_A2167;size=160;,S_A226382;size=1;,3,white
S_A2167;size=160;,S_A233733;size=1;,1,black
S_A2167;size=160;,S_A233787;size=1;,3,white
S_A2167;size=160;,S_A239096;size=1;,3,white
S_A2167;size=160;,S_A241473;size=1;,2,white
S_A2167;size=160;,S_A242744;size=1;,3,white
S_A2167;size=160;,S_A3571;size=16;,3,white
S_A2167;size=160;,S_A32627;size=3;,3,white
S_A2167;size=160;,S_A32823;size=3;,2,white
S_A2167;size=160;,S_A35069;size=2;,3,white
S_A2167;size=160;,S_A38664;size=1;,3,white
S_A2167;size=160;,S_A311288;size=1;,3,white
S_A2167;size=160;,S_A312225;size=1;,3,white
S_A2167;size=160;,S_A313252;size=1;,3,white
S_A2167;size=160;,S_A313259;size=1;,3,white
S_A2167;size=160;,S_A314536;size=1;,3,white
S_A2167;size=160;,S_A325508;size=1;,1,black
S_A2167;size=160;,S_A326458;size=1;,3,white
S_A2167;size=160;,S_A328831;size=1;,3,white
S_A2167;size=160;,S_A336423;size=1;,3,white
S_A2167;size=160;,S_A336719;size=1;,3,white
S_A2167;size=160;,S_A337918;size=1;,3,white
S_A2167;size=160;,S_A339423;size=1;,3,white
S_A2167;size=160;,S_A339692;size=1;,3,white
S_A2167;size=160;,S_A342234;size=1;,3,white
S_A2167;size=160;,S_A345159;size=1;,3,white
S_A2167;size=160;,S_A346973;size=1;,3,white
S_A2167;size=160;,S_A354458;size=1;,2,white
S_A2167;size=160;,S_A355331;size=1;,3,white
S_A2167;size=160;,S_A358666;size=1;,2,white
S_A2167;size=160;,S_A363143;size=1;,3,white
S_A2167;size=160;,S_A366352;size=1;,3,white
S_A2167;size=160;,S_A370167;size=1;,3,white
S_A2167;size=160;,S_A370780;size=1;,2,white
S_A2167;size=160;,S_A372102;size=1;,3,white
S_A2167;size=160;,S_TP4726;size=2;,3,white
S_A2167;size=160;,S_TP8016;size=1;,3,white
S_A2167;size=160;,S_TP16246;size=1;,3,white
S_A2167;size=160;,S_TP16366;size=1;,3,white
S_A2167;size=160;,S_TP22332;size=1;,3,white
S_A2190;size=139;,S_A2576;size=37;,3,white
S_A2190;size=139;,S_A2714;size=29;,2,white
S_A2190;size=139;,S_A23273;size=4;,3,white
S_A2190;size=139;,S_A24372;size=3;,3,white
S_A2190;size=139;,S_A24774;size=3;,1,black
S_A2190;size=139;,S_A26521;size=2;,3,white
S_A2190;size=139;,S_A28338;size=2;,3,white
S_A2190;size=139;,S_A211324;size=1;,2,white
S_A2190;size=139;,S_A212535;size=1;,3,white
S_A2190;size=139;,S_A213965;size=1;,3,white
S_A2190;size=139;,S_A218242;size=1;,1,black
S_A2190;size=139;,S_A230019;size=1;,3,white
S_A2190;size=139;,S_A233397;size=1;,3,white
S_A2190;size=139;,S_A234408;size=1;,1,black
S_A2190;size=139;,S_A234870;size=1;,2,white
S_A2190;size=139;,S_A235193;size=1;,1,black
S_A2190;size=139;,S_A236736;size=1;,1,black
S_A2190;size=139;,S_A239320;size=1;,1,black
S_A2190;size=139;,S_A3519;size=17;,3,white
S_A2190;size=139;,S_A3962;size=10;,3,white
S_A2190;size=139;,S_A34366;size=2;,3,white
S_A2190;size=139;,S_A34932;size=2;,3,white
S_A2190;size=139;,S_A35697;size=2;,3,white
S_A2190;size=139;,S_A39190;size=1;,3,white
S_A2190;size=139;,S_A320828;size=1;,2,white
S_A2190;size=139;,S_A322772;size=1;,2,white
S_A2190;size=139;,S_A331611;size=1;,3,white
S_A2190;size=139;,S_A333339;size=1;,3,white
S_A2190;size=139;,S_A335338;size=1;,3,white
S_A2190;size=139;,S_A337019;size=1;,3,white
S_A2190;size=139;,S_A338812;size=1;,3,white
S_A2190;size=139;,S_A346382;size=1;,3,white
S_A2190;size=139;,S_A348406;size=1;,3,white
S_A2190;size=139;,S_A349540;size=1;,3,white
S_A2190;size=139;,S_A350576;size=1;,3,white
S_A2190;size=139;,S_A356341;size=1;,3,white
S_A2190;size=139;,S_A356626;size=1;,3,white
S_A2190;size=139;,S_A372254;size=1;,3,white
S_A2190;size=139;,S_A374436;size=1;,2,white
S_A2190;size=139;,S_TP2323;size=3;,3,white
S_A2190;size=139;,S_TP5440;size=1;,3,white
S_A2190;size=139;,S_TP18806;size=1;,2,white
S_A2190;size=139;,S_TP22376;size=1;,2,white
S_A2332;size=75;,S_A2762;size=27;,2,white
S_A2332;size=75;,S_A21508;size=11;,3,white
S_A2332;size=75;,S_A24652;size=3;,2,white
S_A2332;size=75;,S_A27854;size=2;,3,white
S_A2332;size=75;,S_A212267;size=1;,2,white
S_A2332;size=75;,S_A213969;size=1;,1,black
S_A2332;size=75;,S_A214599;size=1;,1,black
S_A2332;size=75;,S_A215550;size=1;,1,black
S_A2332;size=75;,S_A232492;size=1;,2,white
S_A2332;size=75;,S_A32574;size=3;,3,white
S_A2332;size=75;,S_A32940;size=3;,2,white
S_A2332;size=75;,S_A33124;size=3;,1,black
S_A2332;size=75;,S_A37230;size=1;,1,black
S_A2332;size=75;,S_A39648;size=1;,3,white
S_A2332;size=75;,S_A329664;size=1;,3,white
S_A2332;size=75;,S_A334511;size=1;,3,white
S_A2332;size=75;,S_A335302;size=1;,2,white
S_A2332;size=75;,S_A336423;size=1;,3,white
S_A2332;size=75;,S_A336743;size=1;,2,white
S_A2332;size=75;,S_A339196;size=1;,3,white
S_A2332;size=75;,S_A346499;size=1;,3,white
S_A2332;size=75;,S_A347142;size=1;,3,white
S_A2332;size=75;,S_A370167;size=1;,3,white
S_A2332;size=75;,S_TP2684;size=2;,3,white
S_A2405;size=60;,S_A21230;size=15;,3,white
S_A2405;size=60;,S_A22041;size=7;,3,white
S_A2405;size=60;,S_A213089;size=1;,3,white
S_A2405;size=60;,S_A215550;size=1;,3,white
S_A2405;size=60;,S_A32627;size=3;,2,white
S_A2405;size=60;,S_A317923;size=1;,3,white
S_A2405;size=60;,S_A318095;size=1;,3,white
S_A2405;size=60;,S_A326009;size=1;,3,white
S_A2405;size=60;,S_A329664;size=1;,3,white
S_A2405;size=60;,S_A329678;size=1;,3,white
S_A2405;size=60;,S_A332333;size=1;,3,white
S_A2405;size=60;,S_A336216;size=1;,3,white
S_A2405;size=60;,S_A336743;size=1;,3,white
S_A2405;size=60;,S_A343345;size=1;,3,white
S_A2405;size=60;,S_A346830;size=1;,3,white
S_A2405;size=60;,S_A347433;size=1;,3,white
S_A2405;size=60;,S_A352175;size=1;,3,white
S_A2405;size=60;,S_A357380;size=1;,2,white
S_A2405;size=60;,S_A359374;size=1;,3,white
S_A2405;size=60;,S_A368188;size=1;,3,white
S_A2405;size=60;,S_A373017;size=1;,3,white
S_A2405;size=60;,S_TP6656;size=1;,3,white
S_A2405;size=60;,S_TP20802;size=1;,2,white
S_A2576;size=37;,S_A2642;size=33;,3,white
S_A2576;size=37;,S_A2714;size=29;,2,white
S_A2576;size=37;,S_A21230;size=15;,2,white
S_A2576;size=37;,S_A23073;size=4;,2,white
S_A2576;size=37;,S_A23175;size=4;,2,white
S_A2576;size=37;,S_A23258;size=4;,3,white
S_A2576;size=37;,S_A23273;size=4;,2,white
S_A2576;size=37;,S_A24303;size=3;,3,white
S_A2576;size=37;,S_A24372;size=3;,3,white
S_A2576;size=37;,S_A24774;size=3;,2,white
S_A2576;size=37;,S_A26521;size=2;,3,white
S_A2576;size=37;,S_A27854;size=2;,3,white
S_A2576;size=37;,S_A28294;size=2;,3,white
S_A2576;size=37;,S_A28338;size=2;,2,white
S_A2576;size=37;,S_A29529;size=2;,3,white
S_A2576;size=37;,S_A210838;size=1;,3,white
S_A2576;size=37;,S_A212535;size=1;,3,white
S_A2576;size=37;,S_A214296;size=1;,3,white
S_A2576;size=37;,S_A215887;size=1;,3,white
S_A2576;size=37;,S_A215992;size=1;,3,white
S_A2576;size=37;,S_A216359;size=1;,3,white
S_A2576;size=37;,S_A216612;size=1;,2,white
S_A2576;size=37;,S_A222321;size=1;,3,white
S_A2576;size=37;,S_A224628;size=1;,3,white
S_A2576;size=37;,S_A225298;size=1;,1,black
S_A2576;size=37;,S_A226905;size=1;,3,white
S_A2576;size=37;,S_A227818;size=1;,3,white
S_A2576;size=37;,S_A230590;size=1;,3,white
S_A2576;size=37;,S_A232029;size=1;,3,white
S_A2576;size=37;,S_A233733;size=1;,3,white
S_A2576;size=37;,S_A234870;size=1;,3,white
S_A2576;size=37;,S_A241286;size=1;,3,white
S_A2576;size=37;,S_A241473;size=1;,3,white
S_A2576;size=37;,S_A242490;size=1;,3,white
S_A2576;size=37;,S_A242744;size=1;,3,white
S_A2576;size=37;,S_A3519;size=17;,2,white
S_A2576;size=37;,S_A3571;size=16;,2,white
S_A2576;size=37;,S_A3647;size=14;,3,white
S_A2576;size=37;,S_A31681;size=6;,3,white
S_A2576;size=37;,S_A32823;size=3;,3,white
S_A2576;size=37;,S_A34986;size=2;,3,white
S_A2576;size=37;,S_A35697;size=2;,3,white
S_A2576;size=37;,S_A36367;size=1;,3,white
S_A2576;size=37;,S_A36783;size=1;,3,white
S_A2576;size=37;,S_A36919;size=1;,3,white
S_A2576;size=37;,S_A39190;size=1;,2,white
S_A2576;size=37;,S_A310805;size=1;,3,white
S_A2576;size=37;,S_A311288;size=1;,2,white
S_A2576;size=37;,S_A313252;size=1;,3,white
S_A2576;size=37;,S_A313259;size=1;,3,white
S_A2576;size=37;,S_A315731;size=1;,3,white
S_A2576;size=37;,S_A316352;size=1;,3,white
S_A2576;size=37;,S_A317923;size=1;,3,white
S_A2576;size=37;,S_A320828;size=1;,3,white
S_A2576;size=37;,S_A321153;size=1;,3,white
S_A2576;size=37;,S_A321968;size=1;,3,white
S_A2576;size=37;,S_A322772;size=1;,2,white
S_A2576;size=37;,S_A323290;size=1;,3,white
S_A2576;size=37;,S_A325508;size=1;,3,white
S_A2576;size=37;,S_A326009;size=1;,3,white
S_A2576;size=37;,S_A326041;size=1;,3,white
S_A2576;size=37;,S_A326458;size=1;,2,white
S_A2576;size=37;,S_A326522;size=1;,3,white
S_A2576;size=37;,S_A328486;size=1;,3,white
S_A2576;size=37;,S_A329304;size=1;,3,white
S_A2576;size=37;,S_A329678;size=1;,3,white
S_A2576;size=37;,S_A330769;size=1;,3,white
S_A2576;size=37;,S_A331611;size=1;,3,white
S_A2576;size=37;,S_A332333;size=1;,3,white
S_A2576;size=37;,S_A335524;size=1;,3,white
S_A2576;size=37;,S_A335630;size=1;,3,white
S_A2576;size=37;,S_A336393;size=1;,3,white
S_A2576;size=37;,S_A337049;size=1;,3,white
S_A2576;size=37;,S_A337762;size=1;,3,white
S_A2576;size=37;,S_A337824;size=1;,3,white
S_A2576;size=37;,S_A338812;size=1;,3,white
S_A2576;size=37;,S_A339423;size=1;,2,white
S_A2576;size=37;,S_A340363;size=1;,3,white
S_A2576;size=37;,S_A343345;size=1;,3,white
S_A2576;size=37;,S_A344541;size=1;,3,white
S_A2576;size=37;,S_A346588;size=1;,3,white
S_A2576;size=37;,S_A348406;size=1;,2,white
S_A2576;size=37;,S_A349015;size=1;,3,white
S_A2576;size=37;,S_A349540;size=1;,3,white
S_A2576;size=37;,S_A354458;size=1;,3,white
S_A2576;size=37;,S_A356341;size=1;,3,white
S_A2576;size=37;,S_A356626;size=1;,2,white
S_A2576;size=37;,S_A357380;size=1;,3,white
S_A2576;size=37;,S_A359374;size=1;,3,white
S_A2576;size=37;,S_A359407;size=1;,3,white
S_A2576;size=37;,S_A362470;size=1;,3,white
S_A2576;size=37;,S_A363143;size=1;,3,white
S_A2576;size=37;,S_A364432;size=1;,3,white
S_A2576;size=37;,S_A372254;size=1;,2,white
S_A2576;size=37;,S_A372466;size=1;,3,white
S_A2576;size=37;,S_A374436;size=1;,1,black
S_A2576;size=37;,S_TP5440;size=1;,2,white
S_A2576;size=37;,S_TP6036;size=1;,3,white
S_A2576;size=37;,S_TP6305;size=1;,3,white
S_A2576;size=37;,S_TP6656;size=1;,3,white
S_A2576;size=37;,S_TP8501;size=1;,3,white
S_A2576;size=37;,S_TP16366;size=1;,2,white
S_A2576;size=37;,S_TP18806;size=1;,3,white
S_A2576;size=37;,S_TP21145;size=1;,3,white
S_A2576;size=37;,S_TP22376;size=1;,2,white
S_A2642;size=33;,S_A2714;size=29;,3,white
S_A2642;size=33;,S_A21412;size=12;,3,white
S_A2642;size=33;,S_A22041;size=7;,3,white
S_A2642;size=33;,S_A23073;size=4;,3,white
S_A2642;size=33;,S_A24459;size=3;,3,white
S_A2642;size=33;,S_A213231;size=1;,3,white
S_A2642;size=33;,S_A215992;size=1;,3,white
S_A2642;size=33;,S_A223074;size=1;,3,white
S_A2642;size=33;,S_A224639;size=1;,3,white
S_A2642;size=33;,S_A225298;size=1;,3,white
S_A2642;size=33;,S_A230590;size=1;,2,white
S_A2642;size=33;,S_A233473;size=1;,2,white
S_A2642;size=33;,S_A237995;size=1;,3,white
S_A2642;size=33;,S_A31681;size=6;,2,white
S_A2642;size=33;,S_A32201;size=4;,3,white
S_A2642;size=33;,S_A32781;size=3;,2,white
S_A2642;size=33;,S_A39190;size=1;,3,white
S_A2642;size=33;,S_A310805;size=1;,2,white
S_A2642;size=33;,S_A313759;size=1;,3,white
S_A2642;size=33;,S_A316031;size=1;,2,white
S_A2642;size=33;,S_A320768;size=1;,3,white
S_A2642;size=33;,S_A323497;size=1;,3,white
S_A2642;size=33;,S_A323860;size=1;,3,white
S_A2642;size=33;,S_A329327;size=1;,1,black
S_A2642;size=33;,S_A335630;size=1;,3,white
S_A2642;size=33;,S_A339423;size=1;,2,white
S_A2642;size=33;,S_A340363;size=1;,3,white
S_A2642;size=33;,S_A342531;size=1;,3,white
S_A2642;size=33;,S_A358889;size=1;,3,white
S_A2642;size=33;,S_A359374;size=1;,3,white
S_A2642;size=33;,S_A372029;size=1;,3,white
S_A2642;size=33;,S_A373017;size=1;,3,white
S_A2642;size=33;,S_TP5930;size=1;,2,white
S_A2642;size=33;,S_TP6305;size=1;,3,white
S_A2642;size=33;,S_TP16249;size=1;,3,white
S_A2682;size=31;,S_A22441;size=6;,3,white
S_A2682;size=31;,S_A22641;size=5;,3,white
S_A2682;size=31;,S_A24319;size=3;,2,white
S_A2682;size=31;,S_A226599;size=1;,1,black
S_A2682;size=31;,S_A35753;size=2;,3,white
S_A2682;size=31;,S_A311054;size=1;,3,white
S_A2682;size=31;,S_A329224;size=1;,3,white
S_A2682;size=31;,S_A334472;size=1;,2,white
S_A2682;size=31;,S_A345335;size=1;,3,white
S_A2714;size=29;,S_A23073;size=4;,2,white
S_A2714;size=29;,S_A23175;size=4;,3,white
S_A2714;size=29;,S_A23273;size=4;,3,white
S_A2714;size=29;,S_A24774;size=3;,1,black
S_A2714;size=29;,S_A26521;size=2;,3,white
S_A2714;size=29;,S_A28338;size=2;,2,white
S_A2714;size=29;,S_A213965;size=1;,3,white
S_A2714;size=29;,S_A218242;size=1;,3,white
S_A2714;size=29;,S_A225298;size=1;,3,white
S_A2714;size=29;,S_A230019;size=1;,3,white
S_A2714;size=29;,S_A230590;size=1;,3,white
S_A2714;size=29;,S_A231308;size=1;,2,white
S_A2714;size=29;,S_A232871;size=1;,3,white
S_A2714;size=29;,S_A233733;size=1;,3,white
S_A2714;size=29;,S_A234408;size=1;,3,white
S_A2714;size=29;,S_A234870;size=1;,2,white
S_A2714;size=29;,S_A235193;size=1;,3,white
S_A2714;size=29;,S_A236736;size=1;,3,white
S_A2714;size=29;,S_A239320;size=1;,3,white
S_A2714;size=29;,S_A3519;size=17;,3,white
S_A2714;size=29;,S_A3571;size=16;,3,white
S_A2714;size=29;,S_A31681;size=6;,3,white
S_A2714;size=29;,S_A33701;size=2;,3,white
S_A2714;size=29;,S_A38664;size=1;,3,white
S_A2714;size=29;,S_A39190;size=1;,2,white
S_A2714;size=29;,S_A310805;size=1;,3,white
S_A2714;size=29;,S_A311288;size=1;,3,white
S_A2714;size=29;,S_A320768;size=1;,3,white
S_A2714;size=29;,S_A320828;size=1;,2,white
S_A2714;size=29;,S_A321153;size=1;,3,white
S_A2714;size=29;,S_A322772;size=1;,2,white
S_A2714;size=29;,S_A326458;size=1;,3,white
S_A2714;size=29;,S_A329327;size=1;,2,white
S_A2714;size=29;,S_A333339;size=1;,3,white
S_A2714;size=29;,S_A335338;size=1;,3,white
S_A2714;size=29;,S_A337019;size=1;,3,white
S_A2714;size=29;,S_A338812;size=1;,3,white
S_A2714;size=29;,S_A339423;size=1;,3,white
S_A2714;size=29;,S_A348406;size=1;,3,white
S_A2714;size=29;,S_A349540;size=1;,3,white
S_A2714;size=29;,S_A350576;size=1;,3,white
S_A2714;size=29;,S_A356341;size=1;,3,white
S_A2714;size=29;,S_A356626;size=1;,3,white
S_A2714;size=29;,S_A359374;size=1;,3,white
S_A2714;size=29;,S_A372254;size=1;,3,white
S_A2714;size=29;,S_A374436;size=1;,3,white
S_A2714;size=29;,S_TP8501;size=1;,3,white
S_A2714;size=29;,S_TP16366;size=1;,3,white
S_A2714;size=29;,S_TP22376;size=1;,3,white
S_A2762;size=27;,S_A21508;size=11;,3,white
S_A2762;size=27;,S_A22447;size=6;,3,white
S_A2762;size=27;,S_A22747;size=5;,3,white
S_A2762;size=27;,S_A24652;size=3;,3,white
S_A2762;size=27;,S_A28287;size=2;,2,white
S_A2762;size=27;,S_A28360;size=2;,3,white
S_A2762;size=27;,S_A29302;size=2;,3,white
S_A2762;size=27;,S_A212267;size=1;,1,black
S_A2762;size=27;,S_A212859;size=1;,3,white
S_A2762;size=27;,S_A213969;size=1;,3,white
S_A2762;size=27;,S_A214599;size=1;,3,white
S_A2762;size=27;,S_A215190;size=1;,2,white
S_A2762;size=27;,S_A215550;size=1;,3,white
S_A2762;size=27;,S_A219252;size=1;,3,white
S_A2762;size=27;,S_A228444;size=1;,3,white
S_A2762;size=27;,S_A238988;size=1;,3,white
S_A2762;size=27;,S_A242224;size=1;,3,white
S_A2762;size=27;,S_A31110;size=9;,3,white
S_A2762;size=27;,S_A32574;size=3;,2,white
S_A2762;size=27;,S_A32940;size=3;,2,white
S_A2762;size=27;,S_A33124;size=3;,2,white
S_A2762;size=27;,S_A37230;size=1;,2,white
S_A2762;size=27;,S_A39059;size=1;,3,white
S_A2762;size=27;,S_A316014;size=1;,3,white
S_A2762;size=27;,S_A329664;size=1;,2,white
S_A2762;size=27;,S_A330010;size=1;,3,white
S_A2762;size=27;,S_A334511;size=1;,2,white
S_A2762;size=27;,S_A334731;size=1;,3,white
S_A2762;size=27;,S_A335302;size=1;,2,white
S_A2762;size=27;,S_A335583;size=1;,3,white
S_A2762;size=27;,S_A335642;size=1;,3,white
S_A2762;size=27;,S_A336423;size=1;,1,black
S_A2762;size=27;,S_A336743;size=1;,3,white
S_A2762;size=27;,S_A338949;size=1;,3,white
S_A2762;size=27;,S_A339196;size=1;,3,white
S_A2762;size=27;,S_A345424;size=1;,3,white
S_A2762;size=27;,S_A346523;size=1;,3,white
S_A2762;size=27;,S_A347551;size=1;,3,white
S_A2762;size=27;,S_A363630;size=1;,3,white
S_A2762;size=27;,S_A370167;size=1;,3,white
S_A2762;size=27;,S_A370780;size=1;,3,white
S_A2762;size=27;,S_A372102;size=1;,3,white
S_A2762;size=27;,S_A372534;size=1;,3,white
S_A2762;size=27;,S_A374279;size=1;,3,white
S_A2762;size=27;,S_TP10531;size=1;,3,white
S_A2762;size=27;,S_TP10694;size=1;,3,white
S_A2762;size=27;,S_TP12994;size=1;,3,white
S_A2762;size=27;,S_TP15328;size=1;,3,white
S_A2762;size=27;,S_TP18409;size=1;,3,white
S_A2842;size=24;,S_A21508;size=11;,3,white
S_A2842;size=24;,S_A24997;size=2;,3,white
S_A2842;size=24;,S_A26719;size=2;,3,white
S_A2842;size=24;,S_A28824;size=2;,1,black
S_A2842;size=24;,S_A225443;size=1;,3,white
S_A2842;size=24;,S_A232871;size=1;,3,white
S_A2842;size=24;,S_A236528;size=1;,3,white
S_A2842;size=24;,S_A313908;size=1;,2,white
S_A2842;size=24;,S_A317881;size=1;,2,white
S_A2842;size=24;,S_A332333;size=1;,3,white
S_A2842;size=24;,S_A336569;size=1;,3,white
S_A2842;size=24;,S_A337049;size=1;,3,white
S_A2842;size=24;,S_A339107;size=1;,3,white
S_A2842;size=24;,S_A343345;size=1;,3,white
S_A2842;size=24;,S_A352175;size=1;,3,white
S_A2842;size=24;,S_A365246;size=1;,3,white
S_A2842;size=24;,S_A368188;size=1;,3,white
S_A2842;size=24;,S_A372706;size=1;,3,white
S_A2842;size=24;,S_A374370;size=1;,2,white
S_A2842;size=24;,S_TP6334;size=1;,1,black
S_A2842;size=24;,S_TP10694;size=1;,3,white
S_A2842;size=24;,S_TP22064;size=1;,3,white
S_A21219;size=15;,S_A22747;size=5;,3,white
S_A21219;size=15;,S_A22795;size=5;,2,white
S_A21219;size=15;,S_A23258;size=4;,3,white
S_A21219;size=15;,S_A24141;size=3;,3,white
S_A21219;size=15;,S_A24158;size=3;,2,white
S_A21219;size=15;,S_A26190;size=2;,2,white
S_A21219;size=15;,S_A27086;size=2;,3,white
S_A21219;size=15;,S_A27854;size=2;,3,white
S_A21219;size=15;,S_A28182;size=2;,3,white
S_A21219;size=15;,S_A28829;size=2;,3,white
S_A21219;size=15;,S_A29529;size=2;,2,white
S_A21219;size=15;,S_A210838;size=1;,3,white
S_A21219;size=15;,S_A212618;size=1;,2,white
S_A21219;size=15;,S_A215391;size=1;,3,white
S_A21219;size=15;,S_A216325;size=1;,3,white
S_A21219;size=15;,S_A219079;size=1;,3,white
S_A21219;size=15;,S_A223726;size=1;,2,white
S_A21219;size=15;,S_A225469;size=1;,1,black
S_A21219;size=15;,S_A233733;size=1;,3,white
S_A21219;size=15;,S_A3962;size=10;,2,white
S_A21219;size=15;,S_A34932;size=2;,3,white
S_A21219;size=15;,S_A36783;size=1;,3,white
S_A21219;size=15;,S_A39190;size=1;,2,white
S_A21219;size=15;,S_A312225;size=1;,3,white
S_A21219;size=15;,S_A312980;size=1;,3,white
S_A21219;size=15;,S_A313252;size=1;,2,white
S_A21219;size=15;,S_A314536;size=1;,3,white
S_A21219;size=15;,S_A315062;size=1;,3,white
S_A21219;size=15;,S_A325173;size=1;,3,white
S_A21219;size=15;,S_A326041;size=1;,3,white
S_A21219;size=15;,S_A327473;size=1;,3,white
S_A21219;size=15;,S_A329250;size=1;,3,white
S_A21219;size=15;,S_A330438;size=1;,3,white
S_A21219;size=15;,S_A331678;size=1;,2,white
S_A21219;size=15;,S_A333055;size=1;,3,white
S_A21219;size=15;,S_A333597;size=1;,3,white
S_A21219;size=15;,S_A336507;size=1;,3,white
S_A21219;size=15;,S_A336719;size=1;,2,white
S_A21219;size=15;,S_A337918;size=1;,3,white
S_A21219;size=15;,S_A345335;size=1;,3,white
S_A21219;size=15;,S_A347728;size=1;,3,white
S_A21219;size=15;,S_A349978;size=1;,3,white
S_A21219;size=15;,S_A356518;size=1;,3,white
S_A21219;size=15;,S_A357257;size=1;,3,white
S_A21219;size=15;,S_A358140;size=1;,3,white
S_A21219;size=15;,S_A359364;size=1;,1,black
S_A21219;size=15;,S_A360504;size=1;,3,white
S_A21219;size=15;,S_A367292;size=1;,2,white
S_A21219;size=15;,S_A370167;size=1;,3,white
S_A21219;size=15;,S_TP13054;size=1;,3,white
S_A21219;size=15;,S_TP13701;size=1;,3,white
S_A21219;size=15;,S_TP14268;size=1;,3,white
S_A21219;size=15;,S_TP16366;size=1;,3,white
S_A21219;size=15;,S_TP18167;size=1;,3,white
S_A21219;size=15;,S_TP22705;size=1;,3,white
S_A21230;size=15;,S_A23175;size=4;,2,white
S_A21230;size=15;,S_A24303;size=3;,3,white
S_A21230;size=15;,S_A24372;size=3;,3,white
S_A21230;size=15;,S_A28294;size=2;,2,white
S_A21230;size=15;,S_A214296;size=1;,3,white
S_A21230;size=15;,S_A220584;size=1;,3,white
S_A21230;size=15;,S_A225298;size=1;,3,white
S_A21230;size=15;,S_A230285;size=1;,3,white
S_A21230;size=15;,S_A233733;size=1;,3,white
S_A21230;size=15;,S_A241286;size=1;,3,white
S_A21230;size=15;,S_A3647;size=14;,3,white
S_A21230;size=15;,S_A34986;size=2;,3,white
S_A21230;size=15;,S_A39413;size=1;,2,white
S_A21230;size=15;,S_A318095;size=1;,3,white
S_A21230;size=15;,S_A321968;size=1;,3,white
S_A21230;size=15;,S_A323810;size=1;,3,white
S_A21230;size=15;,S_A325508;size=1;,3,white
S_A21230;size=15;,S_A326522;size=1;,2,white
S_A21230;size=15;,S_A347982;size=1;,2,white
S_A21230;size=15;,S_A351897;size=1;,3,white
S_A21230;size=15;,S_A353958;size=1;,3,white
S_A21230;size=15;,S_A358666;size=1;,3,white
S_A21230;size=15;,S_A363143;size=1;,3,white
S_A21230;size=15;,S_A365416;size=1;,3,white
